timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 02:01:24.002, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 3, 184.87 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 4, 178.92 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 6, 178.26 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 0, 179.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 3, 184.74 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:25.002, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 1, 183.13 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 4, 178.74 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 6, 178.30 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:26.003, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 0, 180.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 1, 183.13 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 3, 184.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 6, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:27.003, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:28.003, 0, 179.85 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
